"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-G-C-000415","Class C Marihuana Grower - License","GOGI LLC","651 Eden WAY, Chesaning MI 48616","09/30/2026","Active",,"Public Documents Available",
"AU-G-C-000459","Class C Marihuana Grower - License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","07/06/2023","License Void",,,
"AU-G-C-000475","Class C Marihuana Grower - License","Hello Farms Licensing MI, LLC","580 Shenfield RD, Omer MI 49749","07/12/2022","License Void",,"Public Documents Available",
"AU-G-C-000476","Class C Marihuana Grower - License","Hello Farms Licensing MI, LLC","580 Shenfield RD, Omer MI 49749","07/12/2022","License Void",,"Public Documents Available",
"AU-G-C-000477","Class C Marihuana Grower - License","Hello Farms Licensing MI, LLC","580 Shenfield RD, Omer MI 48703","07/12/2022","License Void",,"Public Documents Available",
"AU-G-C-000479","Class C Marihuana Grower - License","Hello Farms Licensing MI, LLC","580 Shenfield RD, Au Gres Township MI 48703","07/12/2023","License Void",,"Public Documents Available",
"AU-G-C-000478","Class C Marihuana Grower - License","Hello Farms Licensing MI, LLC","580 Shenfield RD, Au Gres Township MI 48703","07/12/2026","Active",,"Public Documents Available",
"AU-G-C-000412","Class C Marihuana Grower - License","HG Lansing, LLC","819 E Kalamazoo ST, Lansing MI 48912","02/25/2026","Active",,,
"AU-G-C-000458","Class C Marihuana Grower - License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","07/06/2023","License Void",,,
"AU-G-C-000457","Class C Marihuana Grower - License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","07/06/2023","License Void",,,
"AU-G-C-000456","Class C Marihuana Grower - License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","07/06/2023","License Void",,,
"AU-G-C-000455","Class C Marihuana Grower - License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","07/06/2025","License Void",,"Public documents available",
"AU-G-C-000413","Class C Marihuana Grower - License","Pure Canna Farms","5829 EXECUTIVE DR Suite D, LANSING MI 48911","07/02/2026","Active",,,
"AU-G-C-000444","Class C Marihuana Grower - License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","08/04/2025","Active",,"Public Documents Available",
"AU-G-C-000445","Class C Marihuana Grower - License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","08/04/2025","Active",,"Public Documents Available",
"AU-G-C-000446","Class C Marihuana Grower - License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","08/04/2025","Active",,"Public Documents Available",
"AU-G-C-000447","Class C Marihuana Grower - License","GreenCo Ventures, LLC","4770 E Maple Grove RD, Hastings MI 49058","08/04/2025","Active",,"Public Documents Available",
"AU-G-C-000484","Class C Marihuana Grower - License","Atomic Exotics Cannabis Co","1141 Eden Way Suite B, Chesaning MI 48616","06/24/2026","Active",,"Public Documents Available",
"AU-G-C-000432","Class C Marihuana Grower - License","JRM88 LLC","3470 Rose RD, Brethren MI 49619","06/24/2022","License Void",,,
"AU-G-C-000431","Class C Marihuana Grower - License","JRM88 LLC","3470 Rose RD, Brethren MI 49619","06/24/2026","Active",,"Public Documents Available",
"AU-G-C-000395","Class C Marihuana Grower - License","HILLSDALE COMPLIANCE SPECIALISTS LLC","320 W BELL RD, VILLAGE OF CAMDEN MI 49232","06/24/2022","License Void",,"Public Documents Available",
"AU-G-C-000377","Class C Marihuana Grower - License","High-Minded Harvest","210 W Pickard RD, Mt. Pleasant MI 48858","09/17/2026","Active",,,
"AU-G-C-000376","Class C Marihuana Grower - License","High-Minded Harvest","210 W Pickard RD, Mt. Pleasant MI 48858","09/17/2026","Active",,,
"AU-G-C-000375","Class C Marihuana Grower - License","High-Minded Harvest","210 W Pickard RD, Mt. Pleasant MI 48858","09/17/2026","Active",,,
"AU-G-C-000433","Class C Marihuana Grower - License","Peninsula Agriculture, LLC","210 W Silverbell RD, Orion Township MI 48359","06/22/2026","Active",,,
"AU-G-C-000435","Class C Marihuana Grower - License","Peninsula Agriculture, LLC","210 W Silverbell RD, Orion Township MI 48359","06/22/2026","Active",,,
"AU-G-C-000331","Class C Marihuana Grower - License","High Level Health","1227 W Frances RD, Mt. Morris MI 48458","02/07/2026","Active",,"Public Documents Available",
"AU-G-C-000370","Class C Marihuana Grower - License","Narvona","4403 Clio RD Unit 1, Flint MI 48504","11/19/2026","Active",,"Public Documents Available",
"AU-G-C-000423","Class C Marihuana Grower - License","Phenohunters, LLC","6764 Just Barns DR, Fennville MI 49408","06/18/2026","Active",,,
"AU-G-C-000430","Class C Marihuana Grower - License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","06/18/2026","Active",,,
"AU-G-C-000429","Class C Marihuana Grower - License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","06/18/2024","License Void",,,
"AU-G-C-000428","Class C Marihuana Grower - License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","06/18/2024","License Void",,,
"AU-G-C-000427","Class C Marihuana Grower - License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","06/18/2024","License Void",,,
"AU-G-C-000426","Class C Marihuana Grower - License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","06/18/2026","Active",,,
"AU-G-C-000426","Class C Marihuana Grower - License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","06/18/2026","Active",,,
"AU-G-C-000355","Class C Marihuana Grower - License","Cresco Labs Michigan, LLC","210 W Oliver DR, Marshall MI 49068","06/22/2026","Active",,"Public Documents Available",
"AU-G-C-000354","Class C Marihuana Grower - License","Cresco Labs Michigan, LLC","210 W Oliver DR, Marshall MI 49068","06/22/2026","Active",,"Public Documents Available",
"AU-G-C-000353","Class C Marihuana Grower - License","Cresco Labs Michigan, LLC","210 W Oliver DR, Marshall MI 49068","06/22/2026","Active",,"Public Documents Available",
"AU-G-C-000352","Class C Marihuana Grower - License","Cresco Labs Michigan, LLC","210 W Oliver DR, Marshall MI 49068","06/22/2026","Active",,"Public Documents Available",
"AU-G-C-000351","Class C Marihuana Grower - License","Cresco Labs Michigan, LLC","210 W Oliver DR, Marshall MI 49068","06/22/2026","Active",,"Public Documents Available",
"AU-G-C-000360","Class C Marihuana Grower - License","West Michigan Farmers LLC","43239 W Red Arrow HWY, Paw Paw MI 49079","06/17/2026","Active",,"Public Documents Available",
"AU-G-C-000409","Class C Marihuana Grower - License","Comco LLC","12559 Luttenton RD, Jonesville MI 49250","03/02/2023","License Void",,,
"AU-G-C-000410","Class C Marihuana Grower - License","Comco Wellness","12559 Luttenton RD, Jonesville MI 49250","03/02/2023","License Void",,,
"AU-G-C-000461","Class C Marihuana Grower - License","Candid Inc.","50680 28th AVE, Arlington Twp. MI 49013","06/09/2024","License Void",,"Public Documents Available",
"AU-G-C-000463","Class C Marihuana Grower - License","Candid, Inc","50680 28th AVE, Arlington Twp. MI 49013","06/09/2024","License Void",,"Public Documents Available",
"AU-G-C-000464","Class C Marihuana Grower - License","Candid, Inc.","50680 28th AVE, Arlington Twp. MI 49013","06/09/2024","License Void",,"Public Documents Available",
"AU-G-C-000465","Class C Marihuana Grower - License","Candid, Inc.","50680 28th AVE, Arlington Twp. MI 49013","06/09/2024","License Void",,"Public Documents Available",
"AU-G-C-000425","Class C Marihuana Grower - License","Fello Cannabis","460 W Southeastern ST, Galien MI 49113","12/04/2024","License Void",,"Public Documents Available",
"AU-G-C-000378","Class C Marihuana Grower - License","TriMed Farm","1271 Eden WAY Suite G, Chesaning MI 48616","03/12/2026","Active",,"Public Documents Available",
"AU-G-C-000416","Class C Marihuana Grower - License","TriMed Farm","1271 Eden WAY Suite G, Chesaning MI 48616","03/12/2026","Active",,"Public Documents Available",
"AU-G-C-000379","Class C Marihuana Grower - License","TriMed Farm","1271 Eden WAY Suite G, Chesaning MI 48616","03/12/2026","Active",,"Public Documents Available",
"AU-G-C-000418","Class C Marihuana Grower - License","Feldman Family Ventures LLC","1711 Banner RD, Saginaw MI 48601","06/03/2023","License Void",,,
"AU-G-C-000417","Class C Marihuana Grower - License","Feldman Family Ventures LLC","1711 Banner RD, Saginaw MI 48601","06/03/2023","License Void",,,
"AU-G-C-000406","Class C Marihuana Grower - License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","06/09/2022","License Void",,,
"AU-G-C-000403","Class C Marihuana Grower - License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","06/09/2022","License Void",,,
"AU-G-C-000345","Class C Marihuana Grower - License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/09/2023","License Void",,,
"AU-G-C-000344","Class C Marihuana Grower - License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/09/2024","License Void",,,
"AU-G-C-000343","Class C Marihuana Grower - License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/09/2024","License Void",,,
"AU-G-C-000419","Class C Marihuana Grower - License","Candid, Inc.","50680 28th AVE, Arlington Twp. MI 49013","06/09/2024","License Void",,"Public Documents Available",
"AU-G-C-000342","Class C Marihuana Grower - License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/09/2024","License Void",,,
"AU-G-C-000341","Class C Marihuana Grower - License","The Machine Grow and Processing, Inc.","29 Beardsley RD Suite B, Ionia MI 48846","06/09/2026","Active",,"Public Documents Available",
"AU-G-C-000340","Class C Marihuana Grower - License","Kalkaska Hydro Pharms","312 E Dresden ST, Kalkaska MI 49646","06/09/2026","Active",,,
"AU-G-C-000394","Class C Marihuana Grower - License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","06/09/2022","License Void",,,
"AU-G-C-000405","Class C Marihuana Grower - License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","06/09/2022","License Void",,,
"AU-G-C-000404","Class C Marihuana Grower - License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","06/09/2022","License Void",,"Public Documents Available",
"AU-G-C-000374","Class C Marihuana Grower - License","NOBO","900 Alreco RD, Benton Harbor MI 49022","02/11/2026","Active",,"Public Documents Available",
"AU-G-C-000373","Class C Marihuana Grower - License","NOBO","900 Alreco RD, Benton Harbor MI 49022","02/11/2026","Active",,"Public Documents Available",
"AU-G-C-000385","Class C Marihuana Grower - License","Driven Grow LLC","10925 Bruun TRL, Frederic MI 49733","02/19/2026","Active",,,
"AU-G-C-000401","Class C Marihuana Grower - License","Inkster Pine Park, LLC","2424 John Daly ST, Inkster MI 48141","06/01/2024","License Void",,,
"AU-G-C-000365","Class C Marihuana Grower - License","Feldman Family Ventures LLC","1711 Banner RD, Saginaw MI 48601","06/03/2023","License Void",,,
"AU-G-C-000335","Class C Marihuana Grower - License","Information Entropy I(x1)","21055 E M-48, De Tour MI 49725","03/30/2026","Active",,,
"AU-G-C-000400","Class C Marihuana Grower - License","Inkster Pine Park, LLC","2424 John Daly ST, Inkster MI 48141","06/01/2026","Active",,"Public Documents Available",
"AU-G-C-000399","Class C Marihuana Grower - License","Inkster Pine Park LLC","2424 John Daly ST, Inkster MI 48141","06/01/2026","Active",,"Public Documents Available",
"AU-G-C-000414","Class C Marihuana Grower - License","Green Harvest Farms","1900 W Main ST, Ionia MI 48846","06/01/2026","Active",,,
"AU-G-C-000398","Class C Marihuana Grower - License","Inkster Pine Park, LLC","2424 John Daly ST, Inkster MI 48141","06/01/2026","Active",,"Public Documents Available",
"AU-G-C-000397","Class C Marihuana Grower - License","Inkster Pine Park, LLC","2424 John Daly ST, Inkster MI 48141","06/01/2024","License Void",,,
"AU-G-C-000388","Class C Marihuana Grower - License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/25/2026","Active",,,
"AU-G-C-000389","Class C Marihuana Grower - License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/25/2026","Active",,,
"AU-G-C-000390","Class C Marihuana Grower - License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/25/2026","Active",,,
"AU-G-C-000391","Class C Marihuana Grower - License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/25/2026","Active",,,
"AU-G-C-000392","Class C Marihuana Grower - License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/25/2026","Active",,,
"AU-G-C-000333","Class C Marihuana Grower - License","Dragonfly Vega","26980 County Road 215, Bangor MI 49013","07/21/2024","License Void",,,
"AU-G-C-000334","Class C Marihuana Grower - License","Dragonfly Vega","26980 County Road 215, Bangor MI 49013","07/21/2026","Active",,,
"AU-G-C-000339","Class C Marihuana Grower - License","Sunrise Mountain Manufacturing, LLC","324 S Hosmer ST Suite A, Lansing MI 48912","05/21/2026","Active",,"Public Documents Available",
"AU-G-C-000324","Class C Marihuana Grower - License","Native Michigan Remedies","2112 Industrial DR, Niles MI 49120","05/20/2022","License Void",,,
"AU-G-C-000362","Class C Marihuana Grower - License","Grasshopper Farms, Inc.","29003 CR 665, Paw Paw MI 49079","05/20/2026","Active",,,
"AU-G-C-000361","Class C Marihuana Grower - License","Grasshopper Farms, Inc.","29003 CR 665, Paw Paw MI 49079","05/20/2026","Active",,,
"AU-G-C-000366","Class C Marihuana Grower - License","Comco Wellness","12584 Wooden RD Bldg 2, Jonesville MI 49250","03/02/2023","License Void",,,
"AU-G-C-000337","Class C Marihuana Grower - License","Green Arrow","34280 56TH ST, Bangor MI 49013","07/16/2026","Active",,"Public documents available",
"AU-G-C-000382","Class C Marihuana Grower - License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","11/17/2023","License Void",,"Public Documents Available",
"AU-G-C-000383","Class C Marihuana Grower - License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","11/17/2023","License Void",,"Public Documents Available",
"AU-G-C-000380","Class C Marihuana Grower - License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","11/17/2023","License Void",,"Public Documents Available",
"AU-G-C-000381","Class C Marihuana Grower - License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","11/17/2023","License Void",,"Public Documents Available",
"AU-G-C-000338","Class C Marihuana Grower - License","Green Arrow","34280 56TH ST, Bangor MI 49013","07/16/2026","Active",,"Public documents available",
"AU-G-C-000319","Class C Marihuana Grower - License","Frosted Farms","163 N Webster ST, White Cloud MI 49349","05/13/2026","Active",,,
"AU-G-C-000311","Class C Marihuana Grower - License","Riverside Grow LLC","4770 Old 27 N, Frederic MI 49733","05/10/2025","License Void",,"Public Documents Available",
"AU-G-C-000332","Class C Marihuana Grower - License","Total Health Cultivation, LLC","3055 E Bristol RD, Burton MI 48529","05/06/2026","Active",,"Public Documents Available",
"AU-G-C-000322","Class C Marihuana Grower - License","236 Culver, LLC","2846 Hercules CT, Fennville MI 49408","01/13/2025","License Void",,"Public Documents Available",
"AU-G-C-000367","Class C Marihuana Grower - License","Kola Farms LLC","2285 Manor RD, Au Gres MI 48703","04/23/2023","License Void",,,
"AU-G-C-000368","Class C Marihuana Grower - License","Kola Farms LLC","2285 Manor RD, Au Gres MI 48703","04/23/2023","License Void",,,
"AU-G-C-000320","Class C Marihuana Grower - License","Helios-Lang LLC","4121 Lang RD, Beaverton MI 48612","07/28/2023","License Void",,"Public Documents Available",
"AU-G-C-000310","Class C Marihuana Grower - License","Driven Grow LLC","10925 Bruun TRL, Frederic MI 49733","02/19/2026","Active",,,
"AU-G-C-000312","Class C Marihuana Grower - License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","11/27/2026","Active",,,
"AU-G-C-000329","Class C Marihuana Grower - License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","11/27/2026","Active",,,
"AU-G-C-000328","Class C Marihuana Grower - License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","11/27/2026","Active",,,
"AU-G-C-000327","Class C Marihuana Grower - License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","11/27/2026","Active",,,
"AU-G-C-000336","Class C Marihuana Grower - License","Easton Craft Cultivations","3180 Dake RD Suite 120, Ionia MI 48846","04/22/2026","Active",,,
"AU-G-C-000321","Class C Marihuana Grower - License","Forte Cannabis","515 N Larch ST, Lansing MI 48912","05/14/2025","Active",,"Public Documents Available",
"AU-G-C-000326","Class C Marihuana Grower - License","TriMed Farm","1271 Eden WAY Suite G, Chesaning MI 48616","03/12/2026","Active",,"Public Documents Available",
"AU-G-C-000318","Class C Marihuana Grower - License","Cannrose, Inc.","17505 18 Mile RD, LeRoy MI 49655","11/12/2026","Active",,,
"AU-G-C-000323","Class C Marihuana Grower - License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","11/17/2026","Active",,"Public Documents Available",
"AU-G-C-000304","Class C Marihuana Grower - License","FLWRPOT","1022 E. Michigan ST, Adrian MI 49221","04/16/2023","License Void",,,
"AU-G-C-000307","Class C Marihuana Grower - License","Green Eden, LLC","4525 Quality Court, Portage MI 49002","03/29/2024","License Void",,,
"AU-G-C-000315","Class C Marihuana Grower - License","Wheelhouse Growers, LLC","19832 E North Caribou Lake RD, Detour MI 49725","01/08/2026","Active",,,
"AU-G-C-000316","Class C Marihuana Grower - License","Zenith Ventures Lansing, LLC","1202 E Oakland AVE, Lansing MI 48906","02/04/2026","Active",,,
"AU-G-C-000308","Class C Marihuana Grower - License","Karvol Enterprises, LLC","2199 N Concord RD Suite 2, Albion MI 49224","03/17/2026","Active",,,
"AU-G-C-000309","Class C Marihuana Grower - License","Golden Harvests LLC","333 Morton ST, Bay City MI 48706","08/10/2026","Active",,"Public Documents Available",
"AU-G-C-000302","Class C Marihuana Grower - License","High Level Health","1227 W Frances RD, Mt. Morris MI 48458","02/07/2026","Active",,"Public Documents Available",
"AU-G-C-000301","Class C Marihuana Grower - License","MEM GARDENS, LLC","346 Logan ST, Adrian MI 49221","03/03/2026","Active",,"Public Documents Available",
"AU-G-C-000305","Class C Marihuana Grower - License","Glacier","20275 Bethel Church RD, Manchester MI 48158","04/08/2026","Active",,,
"AU-G-C-000293","Class C Marihuana Grower - License","Central Coast Horticultural LLC","15297 Howard RD, Hanover MI 49241","02/24/2026","Active",,,
"AU-G-C-000300","Class C Marihuana Grower - License","Lake Life Farms","10350 Harvest Park Suite B, Dimondale MI 48821","12/21/2026","Active",,,
"AU-G-C-000303","Class C Marihuana Grower - License","WaHa Premier LLC","9139 Watson RD, Hanover MI 49241","02/17/2026","Active",,,
"AU-G-C-000299","Class C Marihuana Grower - License","WPL Industries, LLC","1201 E Beecher ST, Adrian MI 49221","02/10/2026","Active",,,
"AU-G-C-000298","Class C Marihuana Grower - License","Glorious Cannabis Company","180 Premier DR, Orion Charter Twp. MI 48359","02/05/2022","License Void",,,
"AU-G-C-000297","Class C Marihuana Grower - License","Glorious Cannabis Company","180 Premier DR, Orion Charter Twp. MI 48359","02/05/2022","License Void",,,
"AU-G-C-000296","Class C Marihuana Grower - License","Glorious Cannabis Company","180 Premier DR, Orion Charter Twp. MI 48359","02/05/2022","License Void",,,
"AU-G-C-000295","Class C Marihuana Grower - License","Glorious Cannabis Company","180 Premier DR, Orion Charter Twp. MI 48359","02/05/2022","License Void",,,
"AU-G-C-000289","Class C Marihuana Grower - License","Glorious Cannabis Company","180 Premier DR, Orion Charter Twp. MI 48359","02/05/2022","License Void",,,
"AU-G-C-000294","Class C Marihuana Grower - License","Zenith Ventures Lansing, LLC","1202 E Oakland AVE, Lansing MI 48906","02/04/2026","Active",,,
"AU-G-C-000287","Class C Marihuana Grower - License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/18/2024","License Void",,,
"AU-G-C-000286","Class C Marihuana Grower - License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/18/2025","Active",,,
"AU-G-C-000285","Class C Marihuana Grower - License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/18/2025","Active",,,
"AU-G-C-000284","Class C Marihuana Grower - License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/18/2025","Active",,,
"AU-G-C-000283","Class C Marihuana Grower - License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/18/2025","Active",,,
"AU-G-C-000272","Class C Marihuana Grower - License","House of Fire Provisioning","1005 Corporate DR Suite C, Mt. Pleasant MI 48858","02/25/2023","License Void",,,
"AU-G-C-000290","Class C Marihuana Grower - License","Traverse City Cannabis Company","924 Hastings ST, Traverse City MI 49686","01/21/2026","Active",,"Public Documents Available",
"AU-G-C-000281","Class C Marihuana Grower - License","236 Culver, LLC","2846 Hercules CT, Fennville MI 49408","01/13/2025","License Void",,"Public Documents Available",
"AU-G-C-000288","Class C Marihuana Grower - License","Wheelhouse Growers, LLC","19832 E North Caribou Lake RD, Detour MI 49725","01/08/2026","Active",,,
"AU-G-C-000292","Class C Marihuana Grower - License","Grow Haven","38708 Fisk Lake RD, Paw Paw MI 49079","01/07/2024","License Void",,,
"AU-G-C-000291","Class C Marihuana Grower - License","Grow Haven","38708 Fisk Lake RD, Paw Paw MI 49079","01/07/2026","Active",,,
"AU-G-C-000282","Class C Marihuana Grower - License","ProGroCo","2122 N Martin Luther King Jr BLVD, Lansing MI 48906","03/19/2026","Active",,"Public Documents Available",
"AU-G-C-000277","Class C Marihuana Grower - License","Hammon Tree Growers, LLC","515 Hammontree DR, Morenci MI 49256","12/28/2026","Active",,,
"AU-G-C-000280","Class C Marihuana Grower - License","Thumb Genetics, LLC","2110 S Washington AVE Suite 57E, Lansing MI 48910","12/21/2023","License Void",,"Public Documents Available",
"AU-G-C-000279","Class C Marihuana Grower - License","Ottawa Innovations LLC","3041 County Road FFG, Ishpeming MI 49849","09/04/2026","Active",,,
"AU-G-C-000275","Class C Marihuana Grower - License","MI Loud Flower Farms, LLC","8841 Page AVE, Jackson MI 49201","12/17/2025","Active",,"Public Documents Available",
"AU-G-C-000257","Class C Marihuana Grower - License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","06/04/2026","Active",,,
"AU-G-C-000256","Class C Marihuana Grower - License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","06/04/2026","Active",,,
"AU-G-C-000254","Class C Marihuana Grower - License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","06/04/2026","Active",,,
"AU-G-C-000255","Class C Marihuana Grower - License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","06/04/2026","Active",,,
"AU-G-C-000253","Class C Marihuana Grower - License","Gage Cannabis Company","391 Midland RD, Bay City MI 48706","06/04/2026","Active",,,
"AU-G-C-000278","Class C Marihuana Grower - License","Michigrown","351 W Laketon AVE, Muskegon MI 49441","12/11/2026","Active",,"Public Documents Available",
"AU-G-C-000261","Class C Marihuana Grower - License","MiMeds Processing","2309 N Burdick ST, Kalamazoo MI 49007","06/22/2025","License Void",,"Public Documents Available",
"AU-G-C-000265","Class C Marihuana Grower - License","Harbor Country Cannabis","17817 Nye RD, Galien MI 49113","12/10/2025","Active",,"Public Documents Available",
"AU-G-C-000276","Class C Marihuana Grower - License","Fello Cannabis","460 W Southeastern ST, Galien MI 49113","12/04/2024","License Void",,"Public Documents Available",
"AU-G-C-000270","Class C Marihuana Grower - License","Pincanna","419 E Pinconning RD, Pinconning MI 48650","04/13/2025","License Void",,"Public Documents Available",
"AU-G-C-000269","Class C Marihuana Grower - License","Pincanna","419 E Pinconning RD, Pinconning MI 48650","04/13/2025","License Void",,"Public Documents Available",
"AU-G-C-000268","Class C Marihuana Grower - License","Pincanna","419 E Pinconning RD, Pinconning MI 48650","04/13/2025","License Void",,"Public Documents Available",
"AU-G-C-000267","Class C Marihuana Grower - License","Pincanna","419 E Pinconning RD, Pinconning MI 48650","04/13/2025","License Void",,"Public Documents Available",
"AU-G-C-000274","Class C Marihuana Grower - License","Franklin Fields","3535 Capital City BLVD, Lansing MI 48906","11/30/2026","Active","Social Equity","Public Documents Available",
"AU-G-C-000273","Class C Marihuana Grower - License","Hayat Quality Provisioning I Inc","523 W 9 Mile RD Suite A, Hazel Park MI 48030","11/25/2025","License Void",,"Public Documents Available",
"AU-G-C-000262","Class C Marihuana Grower - License","Green Labs, LLC","9623 Skyline Industrial DR, Morenci MI 49256","11/19/2026","Active",,,
"AU-G-C-000266","Class C Marihuana Grower - License","Pure, LLC","825 E Crosstown PKWY, Kalamazoo MI 49001","11/19/2026","Active",,"Public Documents Available",
"AU-G-C-000264","Class C Marihuana Grower - License","Narvona","4403 Clio RD Unit 1, Flint MI 48504","11/19/2026","Active",,"Public Documents Available",
"AU-G-C-000259","Class C Marihuana Grower - License","EPS I, LLC","1120 Industrial RD, Marshall MI 49068","06/17/2024","License Void",,,
"AU-G-C-000243","Class C Marihuana Grower - License","Green Standard Cultivation, LLC","55880 72nd AVE, Lawrence MI 49064","09/25/2022","License Void",,,
"AU-G-C-000260","Class C Marihuana Grower - License","Cannrose, Inc.","17627 18 Mile RD, LeRoy MI 49655","11/12/2026","Active",,,
"AU-G-C-000252","Class C Marihuana Grower - License","DIAMOND CUT FARMS","3208 Patterson RD, Bay City MI 48706","10/27/2026","Active",,,
"AU-G-C-000250","Class C Marihuana Grower - License","Tend.Harvest.Cultivate.","1213 Phillips Ave SW, Grand Rapids MI 49507","04/20/2026","Active",,,
"AU-G-C-000224","Class C Marihuana Grower - License","Terrapin MI","2055 Oak Industrial NE DR, Grand Rapids MI 49505","10/16/2022","License Void",,,
"AU-G-C-000225","Class C Marihuana Grower - License","Terrapin MI","2055 Oak Industrial NE DR, Grand Rapids MI 49505","10/16/2022","License Void",,,
"AU-G-C-000242","Class C Marihuana Grower - License","HG Lansing, LLC","1202 E. Oakland AVE, Lansing MI 48906","02/25/2021","License Void",,,
"AU-G-C-000238","Class C Marihuana Grower - License","High Life Farms","624 Brady ST Suite A, Chesaning MI 48616","12/20/2022","License Void",,"Public Documents Available",
"AU-G-C-000237","Class C Marihuana Grower - License","High Life Farms","624 Brady ST Suite A, Chesaning MI 48616","12/20/2022","License Void",,"Public Documents Available",
"AU-G-C-000249","Class C Marihuana Grower - License","Freedom Green Farms, LLC","1689 Enterprise DR, Kalkaska MI 49646","09/01/2026","Active",,"Public Documents Available",
"AU-G-C-000248","Class C Marihuana Grower - License","Better Provisioning Center","24 Leonard Wood DR, Battle Creek MI 49037","10/05/2025","License Void",,,
"AU-G-C-000247","Class C Marihuana Grower - License","Better Provisioning Center","24 Leonard Wood DR, Battle Creek MI 49037","10/05/2025","License Void",,,
"AU-G-C-000246","Class C Marihuana Grower - License","Better Provisioning Center","24 Leonard Wood DR, Battle Creek MI 49037","10/05/2025","License Void",,,
"AU-G-C-000239","Class C Marihuana Grower - License","GOGI LLC","651 Eden WAY, Chesaning MI 48616","09/30/2026","Active",,"Public Documents Available",
"AU-G-C-000245","Class C Marihuana Grower - License","Root Weaver LLC","3129 E Laketon AVE, Muskegon MI 49442","09/28/2025","License Void",,"Public Documents Available",
"AU-G-C-000220","Class C Marihuana Grower - License","Green Standard Cultivation, LLC","51661 28th AVE, Bangor MI 49013","09/25/2026","Active",,,
"AU-G-C-000221","Class C Marihuana Grower - License","Green Standard Cultivation, LLC","51661 28th AVE, Bangor MI 49013","09/25/2026","Active",,,
"AU-G-C-000241","Class C Marihuana Grower - License","Trivium Cannabis, LLC","16962 Woodlane DR, Nunica MI 49448","09/16/2026","Active",,"Public Documents Available",
"AU-G-C-000222","Class C Marihuana Grower - License","QPS Michigan Holdings LLC","1239 Tech DR, Webberville MI 48892","02/10/2026","Active",,,
"AU-G-C-000235","Class C Marihuana Grower - License","Ottawa Innovations LLC","3041 County Road FFG, Ishpeming MI 49849","09/04/2026","Active",,,
