"Record Number","Record Type","Licensee Name","Address","Expiration Date","Status","Home Delivery","Disciplinary Action",
"GR-C-000892","Class C Grower – License","Galenas Michigan, LLC","118 Alvord RD, Camden MI 49232","08/11/2022","Closed",,"Public Documents Available",
"GR-C-000868","Class C Grower – License","Tamtamali, L.L.C.","4345 Waterman RD, Vassar MI 48768","08/11/2023","Closed",,,
"GR-C-000896","Class C Grower – License","Purple Valley Farms, LLC","53930 28th AVE, Bangor MI 49013","08/05/2023","Closed",,,
"GR-C-000733","Class C Grower – License","Noman Investments, LLC","27040 Gloede DR, Warren MI 48088","08/09/2022","Closed",,,
"GR-C-000840","Class C Grower – License","Society C","4601 Liberty Drive South Suite 420, Lake Orion MI 48359","08/06/2026","Active",,"Public Documents Available",
"GR-C-000841","Class C Grower – License","Society C","4601 Liberty Drive South Suite 420, Lake Orion MI 48359","08/06/2026","Active",,"Public Documents Available",
"GR-C-000853","Class C Grower – License","Area Capital, LLC","2 Johnson CT, Bay City MI 48708","08/05/2023","Closed",,,
"GR-C-000852","Class C Grower – License","Area Capital, LLC","2 Johnson CT, Bay City MI 48708","08/05/2023","Closed",,,
"GR-C-000851","Class C Grower – License","Area Capital, LLC","2 Johnson CT, Bay City MI 48708","08/05/2023","Closed",,,
"GR-C-000847","Class C Grower – License","MJK Pharms, Inc.","12931 Westwood ST, Detroit MI 48223","08/05/2024","Closed",,"Public documents available",
"GR-C-000669","Class C Grower – License","Michigan Aspire II, LLC","21535 Hoover RD, Warren MI 48089","08/05/2026","Active",,"Public Documents Available",
"GR-C-000649","Class C Grower – License","Nura Cannabis","21535 Hoover RD, Warren MI 48089","08/05/2026","Active",,"Public documents available",
"GR-C-000447","Class C Grower – License","Zaza Factory","12934 Evergreen Unit 200, Detroit MI 48223","08/05/2026","Active",,,
"GR-C-000862","Class C Grower – License","Purple Valley Farms, LLC","53930 28th AVE, Bangor MI 49013","08/05/2023","Closed",,,
"GR-C-000861","Class C Grower – License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","07/29/2025","Closed",,,
"GR-C-000860","Class C Grower – License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","07/29/2025","Closed",,,
"GR-C-000859","Class C Grower – License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","07/29/2026","Active",,,
"GR-C-000858","Class C Grower – License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","07/29/2026","Active",,,
"GR-C-000857","Class C Grower – License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","07/29/2026","Active",,,
"GR-C-000856","Class C Grower – License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","07/29/2026","Active",,,
"GR-C-000814","Class C Grower – License","Viola Detroit","4473 W Jefferson AVE Suite C, Detroit MI 48209","10/29/2023","Closed",,,
"GR-C-000739","Class C Grower – License","Agronomos, LLC","2520 22nd ST, Detroit MI 48216","09/02/2022","Closed",,,
"GR-C-000742","Class C Grower – License","Ascend Cannabis Group","735 E Hazel ST, Lansing MI 48912","07/29/2025","Closed",,,
"GR-C-000816","Class C Grower – License","CLC 94, LLC","15403 Sharon RD Suite A,B,C, Chesaning MI 48616","07/29/2024","Closed",,"Public Documents Available",
"GR-C-000815","Class C Grower – License","CLC 94, LLC","15403 Sharon RD Suite A,B,C, Chesaning MI 48616","07/29/2024","Closed",,"Public Documents Available",
"GR-C-000793","Class C Grower – License","CLC 94, LLC","15403 Sharon RD Suite A,B,C, Chesaning MI 48616","07/29/2024","Closed",,"Public Documents Available",
"GR-C-000791","Class C Grower – License","CLC 94, LLC","15403 Sharon RD Suite A,B,C, Chesaning MI 48616","07/29/2024","Closed",,"Public Documents Available",
"GR-C-000863","Class C Grower – License","Old 27 Buds Etc LLC","292 Spires PKWY, Tekonsha MI 49092","08/17/2025","Closed",,"Public Documents Available",
"GR-C-000864","Class C Grower – License","Old 27 Buds Etc LLC","292 Spires PKWY, Tekonsha MI 49092","08/17/2025","Closed",,,
"GR-C-000741","Class C Grower – License","Uplyfted","21445 Hoover RD Suite 200, Warren MI 48089","07/22/2023","Closed",,,
"GR-C-000846","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,,
"GR-C-000845","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,,
"GR-C-000842","Class C Grower – License","Quality Cannabis Farms, LLC","47200 48th ST, Lawrence MI 49064","07/19/2026","Active",,"Public Documents Available",
"GR-C-000882","Class C Grower – License","Quality Cannabis Farms, LLC","47200 48th ST, Lawrence MI 49064","07/19/2026","Active",,"Public Documents Available",
"GR-C-000881","Class C Grower – License","Quality Cannabis Farms, LLC","47200 48th ST, Lawrence MI 49064","07/19/2026","Active",,"Public Documents Available",
"GR-C-000844","Class C Grower – License","50504 28th Ave, Inc.","50405 28th AVE, Bangor MI 49013","07/16/2026","Active",,,
"GR-C-000843","Class C Grower – License","50504 28th Ave, Inc.","50405 28th AVE, Bangor MI 49013","07/16/2026","Active",,,
"GR-C-000848","Class C Grower – License","Green Arrow","34280 56TH ST, Bangor MI 49013","05/13/2025","Closed",,"Public documents available",
"GR-C-000850","Class C Grower – License","Green Arrow","34280 56TH ST, Bangor MI 49013","05/13/2025","Closed",,"Public documents available",
"GR-C-000849","Class C Grower – License","Green Arrow","34280 56TH ST, Bangor MI 49013","05/13/2025","Closed",,"Public documents available",
"GR-C-000813","Class C Grower – License","EPS I, LLC","9234 E. 72nd ST, Reed City MI 49677","01/21/2023","Closed",,,
"GR-C-000738","Class C Grower – License","Epic Gardens, LLC","19181 Glendale ST, Detroit MI 48223","07/08/2023","Closed",,,
"GR-C-000839","Class C Grower – License","Kenney Pros, LLC","1978 Kenney AVE, Warren MI 48091","07/08/2022","Closed",,,
"GR-C-000789","Class C Grower – License","Total Essence, LLC","14470 Livernois Suite E, Detroit MI 48238","07/07/2022","Closed",,,
"GR-C-000837","Class C Grower – License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/07/2022","Closed",,,
"GR-C-000838","Class C Grower – License","Nature's Medicines","4956 Wayne RD, Battle Creek MI 49037","12/07/2022","Closed",,,
"GR-C-000854","Class C Grower – License","HiCloud LLC","7655 E M-20, Hesperia MI 49421","04/28/2026","Active",,"Public Documents Available",
"GR-C-000869","Class C Grower – License","420 Medz, LLC","8505 E County Line RD, Coleman MI 48618","06/23/2026","Active",,"Public Documents Available",
"GR-C-000870","Class C Grower – License","420 Medz, LLC","8505 E County Line RD, Coleman MI 48618","06/23/2026","Active",,"Public Documents Available",
"GR-C-000871","Class C Grower – License","420 Medz, LLC","8505 E County Line RD, Coleman MI 48618","06/23/2022","Closed",,,
"GR-C-000872","Class C Grower – License","420 Medz, LLC","8505 E County Line RD, Coleman MI 48618","06/23/2022","Closed",,,
"GR-C-000873","Class C Grower – License","420 Medz, LLC","8505 E County Line RD, Coleman MI 48618","06/23/2022","Closed",,,
"GR-C-000874","Class C Grower – License","420 Medz, LLC","8505 E County Line RD, Coleman MI 48618","06/23/2022","Closed",,,
"GR-C-000875","Class C Grower – License","420 Medz, LLC","8505 E County Line RD, Coleman MI 48618","06/23/2022","Closed",,"Public Documents Available",
"GR-C-000876","Class C Grower – License","420 Medz, LLC","8505 E County Line RD, Coleman MI 48618","06/23/2022","Closed",,,
"GR-C-000743","Class C Grower – License","Midori Farms, LLC","2448 Benzie HWY, Benzonia MI 49616","07/01/2022","Closed",,,
"GR-C-000777","Class C Grower – License","Pure Canna Farms","5829 EXECUTIVE DR Suite D, LANSING MI 48911","06/28/2023","Closed",,,
"GR-C-000821","Class C Grower – License","HiCloud, LLC","7655 E M-20, Hesperia MI 49421","04/28/2026","Active",,"Public Documents Available",
"GR-C-000829","Class C Grower – License","Old 27 Buds Etc LLC","292 Spires PKWY, Tekonsha MI 49092","08/17/2025","Closed",,"Public Public Documents Available",
"GR-C-000830","Class C Grower – License","Old 27 Buds Etc LLC","292 Spires PKWY, Tekonsha MI 49092","08/17/2025","Closed",,,
"GR-C-000835","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2022","Closed",,"Public documents available",
"GR-C-000834","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2022","Closed",,"Public documents available",
"GR-C-000833","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2022","Closed",,"Public documents available",
"GR-C-000832","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2022","Closed",,"Public documents available",
"GR-C-000831","Class C Grower – License","Wolverine Real Estate & Development, LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2022","Closed",,"Public documents available",
"GR-C-000792","Class C Grower – License","Nature's Pure Essentials, LLC","3792 Crooked Creek DR, Vassar MI 48768","06/23/2022","Closed",,,
"GR-C-000629","Class C Grower – License","Cherry Industries, LLC","6387 East Nevada ST, Detroit MI 48234","06/23/2022","Closed",,,
"GR-C-000827","Class C Grower – License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","06/22/2023","Closed",,"Public documents available",
"GR-C-000826","Class C Grower – License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","06/22/2023","Closed",,"Public documents available",
"GR-C-000825","Class C Grower – License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","06/22/2024","Closed",,"Public documents available",
"GR-C-000824","Class C Grower – License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","06/22/2024","Closed",,"Public documents available",
"GR-C-000716","Class C Grower – License","Nuera Michigan","1268 Arbogast RD, Union City MI 49094","06/23/2023","Closed",,,
"GR-C-000726","Class C Grower – License","Cresco Labs Michigan, LLC","210 W Oliver DR, Marshall MI 49068","03/04/2026","Active",,"Public Documents Available",
"GR-C-000727","Class C Grower – License","Cresco Labs Michigan, LLC","210 W Oliver DR, Marshall MI 49068","03/04/2026","Active",,"Public Documents Available",
"GR-C-000828","Class C Grower – License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","06/22/2023","Closed",,"Public documents available",
"GR-C-000823","Class C Grower – License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","06/22/2024","Closed",,"Public documents available",
"GR-C-000822","Class C Grower – License","Sugar Leaf Properties I LLC","53283 Hemlock Lake RD, Marcellus MI 49067","06/22/2024","Closed",,"Public Documents Available",
"GR-C-000785","Class C Grower – License","Lume Cannabis Co.","3379 Black RD, Prescott MI 48756","03/21/2025","Closed",,,
"GR-C-000784","Class C Grower – License","Lume Cannabis Co.","3379 Black RD, Prescott MI 48756","03/21/2025","Closed",,,
"GR-C-000783","Class C Grower – License","Lume Cannabis Co.","3379 Black RD, Prescott MI 48756","03/21/2025","Closed",,,
"GR-C-000782","Class C Grower – License","Lume Cannabis Co.","3379 Black RD, Prescott MI 48756","03/21/2025","Closed",,,
"GR-C-000781","Class C Grower – License","Lume Cannabis Co.","3379 Black RD, Prescott MI 48756","03/21/2025","Closed",,,
"GR-C-000780","Class C Grower – License","Lume Cannabis Co.","3379 Black RD, Prescott MI 48756","03/21/2025","Closed",,,
"GR-C-000779","Class C Grower – License","Lume Cannabis Co.","3379 Black RD, Prescott MI 48756","03/21/2025","Closed",,,
"GR-C-000819","Class C Grower – License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","05/26/2023","Revoked",,,
"GR-C-000818","Class C Grower – License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","05/26/2023","Revoked",,,
"GR-C-000817","Class C Grower – License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","05/26/2023","Revoked",,,
"GR-C-000836","Class C Grower – License","HGZ Group, LLC","9147 N Chippewa RD, Coleman MI 48618","06/02/2026","Active",,"Public Documents Available",
"GR-C-000643","Class C Grower – License","High-Minded Harvest","210 W Pickard RD, Mt. Pleasant MI 48858","08/18/2026","Active",,,
"GR-C-000672","Class C Grower – License","High-Minded Harvest","210 W Pickard RD, Mt. Pleasant MI 48858","08/18/2026","Active",,,
"GR-C-000673","Class C Grower – License","High-Minded Harvest","210 W Pickard RD, Mt. Pleasant MI 48858","08/18/2026","Active",,,
"GR-C-000820","Class C Grower – License","Candid Labs LLC","1850 Parmenter RD, Corunna MI 48817","05/26/2023","Revoked",,,
"GR-C-000797","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000796","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000795","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000794","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2022","Closed",,,
"GR-C-000799","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000798","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000802","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000801","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000800","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000810","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000809","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000808","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000807","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000806","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000805","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000804","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000803","Class C Grower – License","Skymint","7065 North Kings HWY, Luther MI 49656","10/18/2021","Closed",,,
"GR-C-000790","Class C Grower – License","Driven Grow, LLC","10925 Bruun TRL, Frederic MI 49733","03/21/2026","Active",,,
"GR-C-000486","Class C Grower – License","Need to Heal Farms","1255 Falahee RD Suite 3, Jackson MI 49203","06/07/2022","Closed",,,
"GR-C-000762","Class C Grower – License","Blue Sapphire Enterprises LLC","41775 Production DR, Harrison Township MI 48045","06/07/2026","Active",,,
"GR-C-000740","Class C Grower – License","Greenshift, LLC","2125 Riggs AVE, Warren MI 48091","06/04/2022","Closed",,,
"GR-C-000729","Class C Grower – License","Wolverine Real Estate & Development LLC","788 Hubbard RD, Battle Creek MI 49017","06/03/2025","Closed",,"Public Documents Available",
"GR-C-000725","Class C Grower – License","The Machine Grow and Processing, Inc.","29 Beardsley Suite B, Ionia MI 48846","06/03/2022","Closed",,,
"GR-C-000715","Class C Grower – License","STMB Holdings, LLC","312 E Dresden ST, Kalkaska MI 49646","06/03/2023","Closed",,,
"GR-C-000724","Class C Grower – License","The Machine Grow and Processing, Inc.","29 Beardsley Suite B, Ionia MI 48846","06/03/2022","Closed",,,
"GR-C-000768","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,,
"GR-C-000767","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,,
"GR-C-000787","Class C Grower – License","HGZ Group, LLC","9147 N Chippewa RD, Coleman MI 48618","06/02/2026","Active",,"Public Documents Available",
"GR-C-000769","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,,
"GR-C-000752","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/28/2022","Closed",,,
"GR-C-000751","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/28/2022","Closed",,,
"GR-C-000750","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/28/2022","Closed",,,
"GR-C-000749","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/28/2022","Closed",,,
"GR-C-000748","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/28/2022","Closed",,,
"GR-C-000747","Class C Grower – License","R&H Investment Holdings, LLC","48888 County Road 374, Lawrence MI 49064","05/27/2026","Active",,,
"GR-C-000746","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/27/2026","Active",,,
"GR-C-000564","Class C Grower – License","Aspen Gardens, LLC","75 Catherine ST, Ypsilanti MI 48197","05/27/2023","Closed",,,
"GR-C-000685","Class C Grower – License","R&H Investment Holdings, LLC","48888 County Road 374, Lawrence MI 49064","05/27/2026","Active",,"Public Documents Available",
"GR-C-000710","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/27/2026","Active",,"Public Documents Available",
"GR-C-000711","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/27/2026","Active",,,
"GR-C-000712","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/27/2026","Active",,,
"GR-C-000713","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/27/2026","Active",,,
"GR-C-000774","Class C Grower – License","Deluxx Cannabis Co","1141 Eden WAY, Chesaning MI 48616","03/12/2022","Closed",,,
"GR-C-000714","Class C Grower – License","R&H Investment Holdings LLC","48888 County Road 374, Lawrence MI 49064","05/27/2026","Active",,,
"GR-C-000765","Class C Grower – License","Candid Labs, LLC","1850 Parmenter RD, Corunna MI 48817","05/26/2023","Revoked",,,
"GR-C-000775","Class C Grower – License","Candid, Inc.","50680 28th AVE, Arlington Twp. MI 49013","05/26/2024","Closed",,"Public Documents Available",
"GR-C-000698","Class C Grower – License","Peninsula Agriculture, LLC","210 W Silverbell RD, Orion Township MI 48359","05/26/2025","Closed",,,
"GR-C-000766","Class C Grower – License","Candid Labs, LLC","1850 Parmenter RD, Corunna MI 48817","05/26/2023","Revoked",,,
"GR-C-000764","Class C Grower – License","Candid Labs, LLC","1850 Parmenter RD, Corunna MI 48817","05/26/2023","Revoked",,,
"GR-C-000690","Class C Grower – License","Candid Labs, LLC","1850 Parmenter RD, Corunna MI 48817","05/26/2023","Revoked",,,
"GR-C-000761","Class C Grower – License","Anthos","901 Wayne ST Suite 6, Niles MI 49120","05/24/2022","Closed",,,
"GR-C-000732","Class C Grower – License","Giving Tree Gardens","540 S Center ST, Adrian MI 49221","05/19/2023","Closed",,"Public Documents Available",
"GR-C-000753","Class C Grower – License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/17/2026","Active",,,
"GR-C-000754","Class C Grower – License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/17/2026","Active",,,
"GR-C-000755","Class C Grower – License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/17/2026","Active",,,
"GR-C-000756","Class C Grower – License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/17/2026","Active",,,
"GR-C-000757","Class C Grower – License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/17/2023","Closed",,,
"GR-C-000760","Class C Grower – License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/17/2023","Closed",,,
"GR-C-000759","Class C Grower – License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/17/2023","Closed",,,
"GR-C-000758","Class C Grower – License","Tycoon I Operations, LLC","180 Premier DR, Orion Charter Township MI 48359","05/17/2023","Closed",,,
"GR-C-000661","Class C Grower – License","KA ULU ANA LLC","244 S. Court ST, Lapeer MI 48446","05/17/2022","Closed",,,
"GR-C-000660","Class C Grower – License","KA ULU ANA LLC","244 S. Court ST, Lapeer MI 48446","05/17/2022","Closed",,,
"GR-C-000659","Class C Grower – License","KA ULU ANA LLC","244 S. Court ST, Lapeer MI 48446","05/17/2022","Closed",,,
"GR-C-000658","Class C Grower – License","KA ULU ANA LLC","244 S. Court ST, Lapeer MI 48446","05/17/2024","Closed",,"Public Documents Available",
"GR-C-000744","Class C Grower – License","Hytek Cultivation","12651 Stout ST, Detroit MI 48223","04/25/2023","Closed",,,
"GR-C-000652","Class C Grower – License","Global Greens,LLC","319 E Dresden ST, Kalkaska MI 49646","05/14/2022","Closed",,,
"GR-C-000683","Class C Grower – License","Bloomfield Development Group Grow LLC","14009 Achyl AVE, Warren MI 48089","12/30/2024","Closed",,"Public Documents Available",
"GR-C-000637","Class C Grower – License","TC MI AG LLC","554 S Center ST, Adrian MI 49221","05/13/2022","Closed",,,
"GR-C-000638","Class C Grower – License","TC MI AG LLC","554 S Center ST, Adrian MI 49221","05/13/2022","Closed",,,
"GR-C-000728","Class C Grower – License","Bay Shore Development Group, LLC","3436 Patterson RD, Bay City MI 48706","05/13/2023","Closed",,,
"GR-C-000731","Class C Grower – License","Inkster Pine Park, LLC","2424 John Daly ST, Inkster MI 48141","03/01/2026","Active",,"Public Documents Available",
"GR-C-000730","Class C Grower – License","Inkster Pine Park, LLC","2424 John Daly ST, Inkster MI 48141","03/01/2026","Active",,"Public Documents Available",
"GR-C-000689","Class C Grower – License","ProCanna Industries, LLC","1938 Sanford ST, Muskegon MI 49441","05/06/2022","Closed",,,
"GR-C-000708","Class C Grower – License","Green Arrow","34280 56TH ST, Bangor MI 49013","05/13/2025","Closed",,"Public documents available",
"GR-C-000717","Class C Grower – License","Lume Cannabis Co.","9741 S Industrial Park DR, Evart MI 49631","03/21/2026","Active",,,
"GR-C-000718","Class C Grower – License","Lume Cannabis Co.","9741 S Industrial Park DR, Evart MI 49631","03/21/2026","Active",,,
"GR-C-000719","Class C Grower – License","Lume Cannabis Co.","9741 S Industrial Park DR, Evart MI 49631","03/21/2026","Active",,,
"GR-C-000720","Class C Grower – License","Lume Cannabis Co.","9741 S Industrial Park DR, Evart MI 49631","03/21/2025","Closed",,,
"GR-C-000721","Class C Grower – License","Lume Cannabis Co.","9741 S Industrial Park DR, Evart MI 49631","03/21/2025","Closed",,,
"GR-C-000722","Class C Grower – License","Lume Cannabis Co.","9741 S Industrial Park DR, Evart MI 49631","03/21/2025","Closed",,,
"GR-C-000723","Class C Grower – License","Lume Cannabis Co.","9741 S Industrial Park DR, Evart MI 49631","03/21/2025","Closed",,,
"GR-C-000709","Class C Grower – License","Green Arrow","34280 56TH ST, Bangor MI 49013","05/13/2025","Closed",,"Public documents available",
"GR-C-000676","Class C Grower – License","Grasshopper Farms, Inc.","29003 CR 665, Paw Paw MI 49079","04/26/2025","Closed",,"Public Documents Available",
"GR-C-000675","Class C Grower – License","Grasshopper Farms, Inc.","29003 CR 665, Paw Paw MI 49079","04/26/2025","Closed",,"Public Documents Available",
"GR-C-000736","Class C Grower – License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","09/10/2022","Closed",,,
"GR-C-000735","Class C Grower – License","Glorious Cannabis Company","2497 E Huron RD, Au Gres MI 48703","09/10/2026","Active",,"Public Documents Available",
"GR-C-000634","Class C Grower – License","Freshy Fine","4273 E Holland RD Suite G, Buena Vista MI 48601","04/22/2026","Active",,"Public Documents Available",
"GR-C-000695","Class C Grower – License","Tango Jack","40390 Production DR Suite A,B,C,D, Harrison Township MI 48045","04/20/2023","Closed",,"Public Documents Available",
"GR-C-000667","Class C Grower – License","MI Matador LLC","5590 Enterprise CT, Warren MI 48092","04/20/2023","Closed",,"Public Documents Available",
"GR-C-000644","Class C Grower – License","ProGroCo","1336 Sunset AVE, Lansing MI 48917","02/18/2023","Closed",,,
"GR-C-000680","Class C Grower – License","Pure Roots","515 North Larch ST Suite C, Lansing MI 48912","01/17/2024","Closed",,,
"GR-C-000700","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,"Public Documents Available",
"GR-C-000699","Class C Grower – License","Common Citizen","11300 17 Mile RD, Marshall MI 49068","02/04/2026","Active",,"Public Documents Available",
"GR-C-000633","Class C Grower – License","Emerald Mountain Labs, LLC","21445 Hoover RD Suite 316, Warren MI 48089","04/02/2022","Closed",,,
"GR-C-000632","Class C Grower – License","Emerald Mountain Labs, LLC","21445 Hoover RD Suite 316, Warren MI 48089","04/02/2026","Active",,"Public Documents Available",
"GR-C-000631","Class C Grower – License","Emerald Mountain Labs, LLC","21445 Hoover RD Suite 316, Warren MI 48089","04/02/2026","Active",,"Public Documents Available",
"GR-C-000691","Class C Grower – License","Apex Regional Farms LLC","10675 E US 10, Chase MI 49623","03/05/2023","Closed",,,
"GR-C-000684","Class C Grower – License","MEDIQ Laboratories","775 S Huron RD Suite C, Linwood MI 48634","09/10/2026","Active",,"Public Documents Available",
"GR-C-000646","Class C Grower – License","BC Technology LLC","348 Watts RD, Jackson MI 49203","03/24/2024","Closed",,"Public Documents Available",
"GR-C-000630","Class C Grower – License","Boxer Cannabis Co.","23640 Pinewood ST, Warren MI 48091","03/17/2023","Closed",,,
"GR-C-000546","Class C Grower – License","Authentic 231","5130 Collins RD Bldg B, Manistee MI 49660","08/31/2026","Active",,"Public Documents Available",
"GR-C-000670","Class C Grower – License","City Farm Warren, LLC","14401 Frazho RD, Warren MI 48089","05/28/2023","Closed",,"Public Documents Available",
"GR-C-000671","Class C Grower – License","City Farm Warren, LLC","14401 Frazho RD, Warren MI 48089","05/28/2023","Closed",,"Public Documents Available",
"GR-C-000653","Class C Grower – License","MJ Verdant","1823 Commerce ST, Muskegon MI 49441","03/12/2026","Active",,,
"GR-C-000488","Class C Grower – License","Deluxx Cannabis Co","1141 Eden Way, Chesaning MI 48616","03/12/2022","Closed",,,
"GR-C-000651","Class C Grower – License","Way Up","23700 Amber AVE Suite A, Warren MI 48089","03/09/2023","Closed",,,
"GR-C-000583","Class C Grower – License","Apex Regional Farms LLC","10675 E US 10, Chase MI 49623","03/05/2023","Closed",,,
"GR-C-000160","Class C Grower – License","Primo Danks","2830 Full Circle DR, Kalamazoo MI 49001","03/03/2026","Active",,"Public Documents Available",
"GR-C-000647","Class C Grower – License","Inkster Pine Park, LLC","2424 John Daly ST, Inkster MI 48141","03/01/2022","Closed",,,
"GR-C-000603","Class C Grower – License","Susco, LLC","12504 Stephens RD, Warren MI 48089","03/01/2022","Closed",,,
"GR-C-000657","Class C Grower – License","Old School Organics, LLC","350 County Center ST, Lapeer MI 48446","02/25/2023","Closed",,,
"GR-C-000666","Class C Grower – License","Total Health Cultivation, LLC","3055 E Bristol RD, Burton MI 48529","02/25/2025","Closed",,"Public Documents Available",
"GR-C-000662","Class C Grower – License","Glorious Cannabis Company","180 Premier DR, Orion Charter Township MI 48359","09/10/2021","Closed",,,
"GR-C-000663","Class C Grower – License","Glorious Cannabis Company","180 Premier DR, Orion Charter Township MI 48359","09/10/2021","Closed",,,
"GR-C-000664","Class C Grower – License","Glorious Cannabis Company","180 Premier DR, Orion Charter Township MI 48359","09/10/2021","Closed",,,
"GR-C-000665","Class C Grower – License","Glorious Cannabis Company","180 Premier DR, Orion Charter Township MI 48359","09/10/2021","Closed",,,
"GR-C-000642","Class C Grower – License","Regency Specialties Inc.","23685 Regency PARK, Warren MI 48089","10/01/2022","Closed",,,
