"Record Number","Record Type","License Name","Address","Expiration Date","Status","Notes","Disciplinary Action",
"AU-R-000437","Marihuana Retailer - License","Flow Provisioning","918 County Road 480 RD, Marquette MI 49855","04/21/2023","License Void","Home Delivery - Approved",,
"AU-R-000426","Marihuana Retailer - License","BE Provisioning","901 E State ST, Cassopolis MI 49031","04/16/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000399","Marihuana Retailer - License","Dr. A's Re-Leaf Center - Cannabis Merchant","137 S Main ST, Reading MI 49274","05/19/2025","License Void",,"Public Documents Available",
"AU-R-000407","Marihuana Retailer - License","Higher Love","344 W Washington ST, Marquette MI 49855","02/01/2026","Active",,,
"AU-R-000408","Marihuana Retailer - License","Gatsby Cannabis of Portage","2401 E Milham, Portage MI 49002","09/25/2022","License Void",,,
"AU-R-000410","Marihuana Retailer - License","MOOD CANNABIS JACKSON","3141 Page AVE, Jackson MI 49203","04/12/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000402","Marihuana Retailer - License","The Chronic Michigan","580 W Hackley AVE, Muskegon MI 49444","06/19/2026","Active",,,
"AU-R-000411","Marihuana Retailer - License","Skymint","8542 Shaver RD, Portage MI 49024","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000388","Marihuana Retailer - License","Joyology of Grand Rapids","3769 28th ST, Grand Rapids MI 49512","04/01/2023","License Void",,,
"AU-R-000400","Marihuana Retailer - License","Nobo","1401 E Apple AVE, Muskegon MI 49442","02/11/2026","Active",,"Public documents available",
"AU-R-000391","Marihuana Retailer - License","House of Dank Center Line","26829 Lawrence AVE, Center Line MI 48015","03/29/2026","Active",,"Public Documents Available",
"AU-R-000397","Marihuana Retailer - License","Rize","1090 S Front Street, Marquette MI 49855","09/25/2025","License Void",,"Public Documents Available",
"AU-R-000375","Marihuana Retailer - License","Green Buddha Retail Center","3915 Wilder RD, Bay City MI 48706","03/22/2025","License Void",,,
"AU-R-000394","Marihuana Retailer - License","Bazonzoes","1760 E West Maple RD, Walled Lake MI 48390","08/28/2026","Active","Home Delivery - Approved",,
"AU-R-000395","Marihuana Retailer - License","ArCanna","29 Beardsley RD Suite A, Ionia MI 48846","03/15/2026","Active",,,
"AU-R-000401","Marihuana Retailer - License","Fresh Water Cannabis Co","3398 I-75 Business Spur, Sault Ste Marie MI 49783","03/15/2023","License Void","Home Delivery - Approved",,
"AU-R-000390","Marihuana Retailer - License","NIRVANA CENTER CENTER LINE","24280 Sherwood AVE, Center Line MI 48015","03/12/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000385","Marihuana Retailer - License","Exclusive Lapeer","111 W Genesee ST, Lapeer MI 48446","03/12/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000396","Marihuana Retailer - License","Green Culture","808 South Center RD Suite D, Flint MI 48506","03/11/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000398","Marihuana Retailer - License","Pinnacle Emporium","850 E Main ST, Morenci MI 49256","12/23/2026","Active",,"Public Documents Available",
"AU-R-000386","Marihuana Retailer - License","Gage Cannabis Company","3075 Peregrine Dr. NE, Grand Rapids MI 49505","06/04/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000392","Marihuana Retailer - License","Gramz Hazel Park","22821 S Chrysler DR, Hazel Park MI 48030","07/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000380","Marihuana Retailer - License","PURE CANNA MICHIGAN","5829 Executive DR Suite A, Lansing MI 48911","03/02/2024","License Void",,,
"AU-R-000393","Marihuana Retailer - License","Local Roots Cannabis Company","120 W Grand River RD Suite B, Laingsburg MI 48848","03/02/2026","Active",,,
"AU-R-000384","Marihuana Retailer - License","Cookies Kalamazoo","2712 Portage ST, Kalamazoo MI 49001","06/04/2022","License Void","Home Delivery - Approved",,
"AU-R-000373","Marihuana Retailer - License","Ascend Cannabis Group","1336 Scribner AVE, Grand Rapids MI 49504","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000377","Marihuana Retailer - License","Herbana","2460 W Stadium BLVD, Ann Arbor MI 48103","07/08/2022","License Void",,,
"AU-R-000387","Marihuana Retailer - License","URB Cannabis Company","124 N Water ST, Vassar MI 48768","02/22/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000382","Marihuana Retailer - License","the WellFlower","217 Maple ST, Big Rapids MI 49307","02/22/2022","License Void",,,
"AU-R-000374","Marihuana Retailer - License","Cannabay","1321 N Sherman ST, Bay City MI 48708","02/19/2026","Active","Home Delivery - Approved",,
"AU-R-000376","Marihuana Retailer - License","NORTHERN ROOTS PROVISIONING CENTER","635 S. State ST, Oscoda MI 48750","02/19/2022","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000381","Marihuana Retailer - License","The Dude Abides Provisioning Center","160 N Washington ST, Constantine MI 49042","02/18/2026","Active",,,
"AU-R-000389","Marihuana Retailer - License","3Fifteen","11815 Joseph Campau AVE, Hamtramck MI 48212","12/16/2023","License Void","Home Delivery - Approved",,
"AU-R-000372","Marihuana Retailer - License","Rair","1871 Peck ST, Muskegon MI 49441","03/11/2023","License Void",,"Public Documents Available",
"AU-R-000369","Marihuana Retailer - License","NOBO","69411 M 62, Edwardsburg MI 49112","02/11/2026","Active",,"Public Documents Available",
"AU-R-000370","Marihuana Retailer - License","Exclusive Grand Rapids","2350 29th Street SE, Grand Rapids MI 49508","08/12/2026","Active",,"Public Documents Available",
"AU-R-000349","Marihuana Retailer - License","Puff Cannabis Company","11941 Joseph Campau ST, Hamtramck MI 48212","12/23/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000364","Marihuana Retailer - License","CannaVibes Emporium","1135 W Dickman RD, Battle Creek MI 49037","02/02/2026","Active",,,
"AU-R-000371","Marihuana Retailer - License","Higher Love","116 Superior AVE, Crystal Falls MI 49920","02/01/2026","Active",,"Public Documents Available",
"AU-R-000367","Marihuana Retailer - License","Redbud Roots Lab VI, Inc.","218 E Stockbridge AVE, Kalamazoo MI 49001","02/01/2024","License Void",,,
"AU-R-000366","Marihuana Retailer - License","Pure Options - Muskegon Township","1965 Holton RD, Muskegon MI 49445","02/01/2026","Active",,,
"AU-R-000363","Marihuana Retailer - License","Mother Nurtures, LLC","520 South 3rd AVE, Big Rapids MI 49307","01/29/2022","License Void",,,
"AU-R-000368","Marihuana Retailer - License","Lume Cannabis Co.","3405 Spruce ST, Escanaba MI 49829","02/24/2026","Active","Home Delivery - Approved",,
"AU-R-000353","Marihuana Retailer - License","Stone Depot Exceptional Cannabis","3435 East Michigan AVE, Jackson MI 49202","01/26/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000361","Marihuana Retailer - License","Glazed and Confused","2465 US 2 S HWY, Crystal Falls MI 49920","01/21/2027","Active",,"Public Documents Available",
"AU-R-000359","Marihuana Retailer - License","Dunegrass Co.","801 N State ST, Big Rapids MI 49307","08/14/2025","License Void","Home Delivery - Approved",,
"AU-R-000365","Marihuana Retailer - License","Pinnacle Emporium","221 E Front ST, Buchanan MI 49107","12/23/2025","Active",,,
"AU-R-000345","Marihuana Retailer - License","Consume Cannabis Harrisville","305 N State Street, Harrisville MI 48740","01/15/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000356","Marihuana Retailer - License","New Standard Sand Lake","29 Lake ST, Sand Lake MI 49343","01/08/2025","License Void",,,
"AU-R-000362","Marihuana Retailer - License","Lume Cannabis Co.","246 W 3 Mile RD, Sault Ste. Marie MI 49783","02/24/2026","Active","Home Delivery - Approved",,
"AU-R-000358","Marihuana Retailer - License","3Fifteen","3423 NE Plainfield AVE, Grand Rapids MI 49525","01/13/2023","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000347","Marihuana Retailer - License","Michiganja","230 North Charles ST, White Cloud MI 49349","12/30/2023","License Void","Home Delivery - Approved",,
"AU-R-000357","Marihuana Retailer - License","3Fifteen","2900 South Division AVE, Grand Rapids MI 49548","12/30/2022","License Void","Home Delivery - Approved",,
"AU-R-000351","Marihuana Retailer - License","Apothecare Ann Arbor","2793 Plymouth RD Suite C, Ann Arbor MI 48105","03/03/2024","License Void",,"Public Documents Available",
"AU-R-000342","Marihuana Retailer - License","Xplore Cannabis Company","824 S Main ST, Lapeer MI 48446","12/29/2025","Active",,"Public Documents Available",
"AU-R-000348","Marihuana Retailer - License","Edgewood Cannabis","134 E Edgewood BLVD, Lansing MI 48911","12/29/2025","Active",,"Public Documents Available",
"AU-R-000360","Marihuana Retailer - License","Sozo Cannabis","100 N Main ST, Cheboygan MI 49721","06/19/2023","License Void",,,
"AU-R-000355","Marihuana Retailer - License","Shango Lapeer","224 E Genesee ST, Lapeer MI 48446","07/27/2023","License Void","Home Delivery - Approved",,
"AU-R-000327","Marihuana Retailer - License","Alvarez Cultivation LLC","26324 US-12, Edwardsburg MI 49112","05/19/2025","Active",,"Public Documents Available",
"AU-R-000352","Marihuana Retailer - License","House of Dank - Lapeer","200 E Genesee ST Unit 1&2, Lapeer MI 48446","12/21/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000340","Marihuana Retailer - License","Lake Life Farms","208 S. Michigan AVE, Big Rapids MI 49307","12/21/2024","License Void",,,
"AU-R-000344","Marihuana Retailer - License","Teebz, LLC","1561 West Maumee ST, Adrian MI 49221","12/15/2023","License Void",,"Public Documents Available",
"AU-R-000336","Marihuana Retailer - License","Only by Nature","103 N Ontario ST, DeTour Village MI 49725","12/11/2026","Active","Home Delivery - Approved",,
"AU-R-000343","Marihuana Retailer - License","Pharmhouse Wellness Co","831 Wealthy SW ST, Grand Rapids MI 49504","12/11/2026","Active",,,
"AU-R-000346","Marihuana Retailer - License","Quality Roots, Inc.","2024 Caniff ST, Hamtramck MI 48212","05/11/2026","Active","Home Delivery - Approval","Public Documents Available",
"AU-R-000322","Marihuana Retailer - License","Cross Street Shop","513 W Cross ST, Ypsilanti MI 48197","12/09/2025","Active",,"Public Documents Available",
"AU-R-000341","Marihuana Retailer - License","Consume Cannabis Lapeer","2401 W Genesee ST, Lapeer MI 48446","12/08/2025","Active",,"Public Documents Available",
"AU-R-000338","Marihuana Retailer - License","Ascend Cannabis Group","2741 28th SE ST, Grand Rapids MI 49512","11/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000339","Marihuana Retailer - License","Pure Lapeer","1330 Imlay City RD Unit A-D, Lapeer MI 48446","12/01/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000325","Marihuana Retailer - License","Hashish Boyz","305 N Euclid AVE, Bay City MI 48706","11/30/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000337","Marihuana Retailer - License","Lume Cannabis Co.","1512 N West AVE, Jackson MI 49202","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000328","Marihuana Retailer - License","The Woods Cheboygan","123 E. State ST, Cheboygan MI 49721","11/24/2022","License Void","Home Delivery - Approved",,
"AU-R-000332","Marihuana Retailer - License","The Botanical Co.","3535 Capital City BLVD, Lansing MI 48906","11/20/2026","Active",,,
"AU-R-000334","Marihuana Retailer - License","Light'n Up Provisioning & MicroBuddery","4184 Pier North BLVD Suite A, Flint MI 48504","11/20/2025","License Void","Home Delivery - Approved",,
"AU-R-000335","Marihuana Retailer - License","Skymint","4405 W Pierson RD, Flint MI 48504","11/27/2026","Active",,,
"AU-R-000331","Marihuana Retailer - License","Burton Cannabis Company","3365 Associates DR, Burton MI 48529","11/19/2024","License Void","Home Delivery - Approved",,
"AU-R-000330","Marihuana Retailer - License","Treehouse 603","603 E William ST, Ann Arbor MI 48104","11/18/2022","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000333","Marihuana Retailer - License","Authentic 231","74 Arthur ST, Manistee MI 49660","11/17/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000329","Marihuana Retailer - License","Gage Cannabis Company","1551 Academy ST, Ferndale MI 48220","06/04/2021","License Void","Home Delivery - Approved",,
"AU-R-000326","Marihuana Retailer - License","Lume Cannabis Co.","1425 W Main ST, Lowell MI 49331","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000308","Marihuana Retailer - License","The Nest Provisioning","122 S Main ST, Camden MI 49232","11/10/2026","Active",,,
"AU-R-000324","Marihuana Retailer - License","Skymint","3315 Coolidge RD, East Lansing MI 48823","11/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000318","Marihuana Retailer - License","Your Buds","877 E 8 Mile RD, Hazel Park MI 48030","11/09/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000312","Marihuana Retailer - License","Jars Cannabis Mount Pleasant","1005 Corporate DR Suite B, Mt Pleasant MI 48858","02/25/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000320","Marihuana Retailer - License","First Class Cannabis Co.","2515 N Grand River AVE, Lansing MI 48906","11/04/2026","Active",,"Public Documents Available",
"AU-R-000321","Marihuana Retailer - License","Fire Creek","846 E Columbia AVE, Battle Creek MI 49014","10/27/2026","Active",,"Public Documents Available",
"AU-R-000323","Marihuana Retailer - License","JARS Cannabis","11347 W Jefferson AVE, River Rouge MI 48218","10/20/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000317","Marihuana Retailer - License","Cloud Cannabis Company","1760 Plymouth RD, Ann Arbor MI 48105","10/08/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000316","Marihuana Retailer - License","Pleasantrees Cannabis Company","2238 Holbrook AVE, Hamtramck MI 48212","02/19/2026","Active","Home Delivery - Approved",,
"AU-R-000319","Marihuana Retailer - License","Tend.Harvest.Cultivate.","1213 Phillips Ave SW, Grand Rapids MI 49507","04/20/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000319","Marihuana Retailer - License","Tend.Harvest.Cultivate.","1213 Phillips Ave SW, Grand Rapids MI 49507","04/20/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000292","Marihuana Retailer - License","Depot Town Cannabis Company","35 E Cross ST, Ypsilanti MI 48198","09/30/2025","Closed - Suspended",,"Public Documents Available",
"AU-R-000309","Marihuana Retailer - License","Rize","1580 N Stephenson AVE, Iron Mountain MI 49801","09/25/2026","Active",,"Public Documents Available",
"AU-R-000315","Marihuana Retailer - License","Rair","3772 Wilder RD, Bay City MI 48706","03/11/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000311","Marihuana Retailer - License","Mint Cannabis","730 E Cork ST, Kalamazoo MI 49001","09/25/2026","Active",,"Public Documents Available",
"AU-R-000310","Marihuana Retailer - License","BACCO FARMS","6200 N Dort HWY, Flint MI 48505","09/24/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000307","Marihuana Retailer - License","Skymint","11999 Cleveland ST Suite A, Nunica MI 49448","11/27/2026","Active",,,
"AU-R-000303","Marihuana Retailer - License","Smilez of Wayne","38110 Michigan AVE, Wayne MI 48184","09/21/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000301","Marihuana Retailer - License","Timber Cannabis Co.","313 W Laketon AVE, Muskegon MI 49441","09/17/2026","Active","Home Delivery - Approved",,
"AU-R-000300","Marihuana Retailer - License","GAGE Cannabis Company","3425 S Martin Luther King Jr. BLVD, Lansing MI 48910","09/17/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000306","Marihuana Retailer - License","New Standard Exit 9","12261 Cleveland ST Suite B, Nunica MI 49448","01/08/2025","License Void","Home Delivery - Approved",,
"AU-R-000302","Marihuana Retailer - License","Pleasantrees Cannabis Company","1950 Merritt RD, East Lansing MI 48823","02/19/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000291","Marihuana Retailer - License","WAYNE RELEAF","36900 Michigan AVE, Wayne MI 48184","09/14/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000305","Marihuana Retailer - License","Northern Specialty Health","902 Razorback DR Suite 10-11, Houghton MI 49931","09/04/2026","Active",,"Public Documents Available",
"AU-R-000298","Marihuana Retailer - License","Bloom City Club","1193 E Michigan AVE, Battle Creek MI 49014","09/02/2022","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000304","Marihuana Retailer - License","Lume Cannabis Co.","15205 Tandem CT, Petersburg MI 49270","11/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000293","Marihuana Retailer - License","Bazonzoes","2101 W Willow ST, Lansing MI 48917","08/28/2026","Active","Home Delivery - Approval","Public Documents Available",
"AU-R-000294","Marihuana Retailer - License","Nature's Medicines","5405 Cogswell Road, Wayne MI 48184","08/27/2026","Active",,"Public Documents Available",
"AU-R-000299","Marihuana Retailer - License","Green Pharm","764 S Cedar ST, Kalkaska MI 49646","08/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000290","Marihuana Retailer - License","Premiere Provisions","710 Perry AVE Unit T, Big Rapids MI 49307","08/26/2026","Active",,"Public Documents Available",
"AU-R-000295","Marihuana Retailer - License","The Fire Station Cannabis Co.","351 W Washington ST, Marquette MI 49855","12/17/2026","Active",,,
"AU-R-000296","Marihuana Retailer - License","The Hempire Collective","10143 N Loomis RD, Clare MI 48617","08/18/2026","Active","Home Delivery - Approved",,
"AU-R-000283","Marihuana Retailer - License","Lake & Leaf","2448 Benzie HWY, Benzonia MI 49616","08/21/2024","License Void",,"Public Documents Available",
"AU-R-000286","Marihuana Retailer - License","Ascend Cannabis Group","2019 W Stadium BLVD, Ann Arbor MI 48103","11/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000284","Marihuana Retailer - License","Smilez of Reading","112 S Main ST, Reading MI 49274","08/14/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000287","Marihuana Retailer - License","Dunegrass Co.","28 Arthur ST, Manistee MI 49660","08/14/2026","Active","Home Delivery - Approved",,
"AU-R-000271","Marihuana Retailer - License","Compassionate Care by Design","4126 Stadium DR, Kalamazoo MI 49008","08/12/2022","License Void","Home Delivery - Approved",,
"AU-R-000289","Marihuana Retailer - License","Exclusive Kalamazoo","937 Foster AVE, Kalamazoo MI 49048","08/12/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000288","Marihuana Retailer - License","Michigan's Finest Cannabis Co.","39112 Van Born RD, Wayne MI 48184","08/10/2026","Active","Home Delivery - Approved",,
"AU-R-000285","Marihuana Retailer - License","Jars Cannabis","901 W Main ST, Owosso MI 48867","08/07/2022","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000275","Marihuana Retailer - License","The Flower Pot","4347 Page AVE, Michigan Center MI 49254","08/04/2025","Active",,,
"AU-R-000282","Marihuana Retailer - License","Elite Wellness Jackson","6031 Ann Arbor RD, Jackson MI 49201","08/04/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000279","Marihuana Retailer - License","JARS Cannabis","7045 S Cedar ST, Lansing MI 48911","07/30/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000278","Marihuana Retailer - License","Premier Provisioning Center #2","664 State RD, Vassar MI 48768","07/29/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000268","Marihuana Retailer - License","Fire Creek Bay City","3895 N Euclid AVE, Bay City MI 48706","07/28/2022","License Void",,"Public Documents Available",
"AU-R-000281","Marihuana Retailer - License","Amsterdam","11280 E Michigan AVE, Battle Creek MI 49014","07/28/2025","Closed - Suspended","Home Delivery - Approved","Public Documents Available",
"AU-R-000276","Marihuana Retailer - License","Shango Bay City","3976 Wilder RD, Bay City MI 48706","07/27/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000270","Marihuana Retailer - License","Levels of Kalamazoo","4500 W KL AVE, Kalamazoo MI 49006","07/24/2026","Active",,"Public Documents Available",
"AU-R-000265","Marihuana Retailer - License","Cannabis Lupus Cafe LLC","300 M-553, Marquette MI 49855","07/22/2022","License Void",,"Public Documents Available",
"AU-R-000253","Marihuana Retailer - License","GLH Cannabis Company","1210 E Columbia AVE, Battle Creek MI 49014","07/22/2026","Active",,"Public Documents Available",
"AU-R-000272","Marihuana Retailer - License","Compassionate Care by Design","401 N Sage ST, Kalamazoo MI 49006","07/21/2023","License Void",,,
"AU-R-000267","Marihuana Retailer - License","Skymint - District Park","20940 John R RD, Hazel Park MI 48030","07/21/2026","Active","Home Delivery - Approved",,
"AU-R-000260","Marihuana Retailer - License","LAKE EFFECT GROUP, LLC","8314 Portage RD, Portage MI 49002","07/21/2023","License Void",,"Public Documents Available",
"AU-R-000273","Marihuana Retailer - License","Redbud Roots Lab VIII, Inc.","1817 Commerce ST, Muskegon MI 49441","07/16/2024","License Void","Home Delivery - Approved",,
"AU-R-000252","Marihuana Retailer - License","Curaleaf","14501 Beadle Lake RD, Battle Creek MI 49014","01/28/2023","License Void","Home Delivery - Approved",,
"AU-R-000269","Marihuana Retailer - License","The Patient Station","539 S Huron ST, Ypsilanti MI 48197","07/16/2024","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000277","Marihuana Retailer - License","Pinnacle Emporium","100 S Steer ST, Addison MI 49220","12/23/2025","Active","Home Delivery - Approved",,
"AU-R-000262","Marihuana Retailer - License","MED+LEAF, LLC","301 W Main ST, Hartford MI 49057","07/14/2026","Active",,,
"AU-R-000258","Marihuana Retailer - License","Lume Cannabis Co.","1020 S Nicolet ST, Mackinaw City MI 49701","02/24/2026","Active","Home Delivery - Approved",,
"AU-R-000264","Marihuana Retailer - License","Green Vitality Ypsilanti","50 Ecorse RD Suite B, Ypsilanti MI 48198","07/09/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000263","Marihuana Retailer - License","Dort Hwy Dispo","2512 E Bristol RD Unit A, Burton MI 48529","07/09/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000266","Marihuana Retailer - License","Herbology Cannabis Co. Express","261 Burke ST, River Rouge MI 48218","07/09/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000259","Marihuana Retailer - License","High Profile Cannabis Shop","804 E Front ST, Buchanan MI 49107","02/10/2026","Active",,"Public Documents Available",
"AU-R-000274","Marihuana Retailer - License","Herbana","702 S Main ST, Ann Arbor MI 48104","07/08/2026","Active",,,
"AU-R-000255","Marihuana Retailer - License","Lume Cannabis Co.","1345 US Hwy 31 North, Petoskey MI 49770","02/24/2026","Active","Home Delivery - Approved",,
"AU-R-000261","Marihuana Retailer - License","DOJA","4203 E Centre AVE, Portage MI 49002","07/02/2026","Active",,,
"AU-R-000248","Marihuana Retailer - License","Cannamazoo","2233 N Burdick ST, Kalamazoo MI 49007","07/01/2025","License Void",,"Public Documents Available",
"AU-R-000256","Marihuana Retailer - License","Sticky Ypsi","1090 North Huron River DR, Ypsilanti MI 48197","06/25/2022","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000257","Marihuana Retailer - License","Riverside Provisioning Kalkaska","782 S Cedar ST, Kalkaska MI 49646","03/04/2025","License Void",,,
"AU-R-000249","Marihuana Retailer - License","Consume Cannabis Quincy","131 W Chicago ST, Quincy MI 49082","06/24/2025","Active","Home Delivery - Approved",,
"AU-R-000250","Marihuana Retailer - License","The Refinery Kalamazoo","3650 Alvan RD, Kalamazoo MI 49001","06/24/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000254","Marihuana Retailer - License","Cloud Cannabis Company","2190 Whitehall RD Suite E, Muskegon MI 49445","06/22/2023","License Void","Home Delivery - Approved",,
"AU-R-000247","Marihuana Retailer - License","KTC Industries, LLC","2247 W Liberty ST, Ann Arbor MI 48103","06/19/2026","Active","Home Delivery - Approved",,
"AU-R-000246","Marihuana Retailer - License","Nature's Finest- Battle Creek 2","625 North AVE, Battle Creek MI 49017","06/17/2021","License Void",,,
"AU-R-000244","Marihuana Retailer - License","New Standard Edmore","202 E Main ST, Edmore MI 48829","01/08/2025","License Void",,,
"AU-R-000245","Marihuana Retailer - License","Highly Cannaco","293 E. Columbia AVE, Battle Creek MI 49015","06/16/2024","License Void","Home Delivery - Approved",,
"AU-R-000251","Marihuana Retailer - License","Lume Cannabis Co.","3406 Stadium DR Unit 2, Kalamazoo MI 49008","02/24/2026","Active","Home Delivery - Approved",,
"AU-R-000243","Marihuana Retailer - License","Gage Cannabis Company","922 S. Main Street, Adrian MI 49221","06/04/2022","License Void","Home Delivery - Approved",,
"AU-R-000217","Marihuana Retailer - License","OZ Cannabis","19 N Hamilton ST, Ypsilanti MI 48197","05/29/2024","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000229","Marihuana Retailer - License","Pure Roots","3430 Washtenaw AVE, Ann Arbor MI 48104","05/14/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000242","Marihuana Retailer - License","LUMBERJACK'S PROVISIONING CENTER","8975 S M-37 HWY, DOWLING MI 49050","05/22/2022","License Void",,,
"AU-R-000240","Marihuana Retailer - License","Bigfoot Wellness","4045 E Court ST, Burton MI 48509","05/21/2025","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000235","Marihuana Retailer - License","High Profile Cannabis Shop","262 S Maple ST, Grant MI 49327","02/10/2026","Active","Home Delivery - Approved",,
"AU-R-000238","Marihuana Retailer - License","Inspire Canna Co.","4086 Davison RD, Burton MI 48509","05/19/2026","Active","Home Delivery - Approved",,
"AU-R-000236","Marihuana Retailer - License","Canna Vista Wellness","120 E Front ST, Buchanan MI 49107","05/12/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000234","Marihuana Retailer - License","Ascend Cannabis Group","6010 B Drive North, Battle Creek MI 49014","11/27/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000228","Marihuana Retailer - License","Addison Wellness Center","202 South Steer ST, Addison MI 49220","05/12/2022","License Void",,,
"AU-R-000237","Marihuana Retailer - License","Skymint","1015 E Saginaw ST, Lansing MI 48906","11/27/2026","Active","Home Delivery - Approved",,
"AU-R-000241","Marihuana Retailer - License","Green Buddha of Ferndale","1921 Hilton RD, Ferndale MI 48220","05/11/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000233","Marihuana Retailer - License","Quality Roots, Inc.","1028 E Michigan AVE, Battle Creek MI 49014","05/11/2026","Active",,,
"AU-R-000230","Marihuana Retailer - License","LIV Cannabis","1240 East Columbia AVE, Battle Creek MI 49014","05/06/2023","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000231","Marihuana Retailer - License","Heads. Cannabis Co.","913 S Main ST, Adrian MI 49221","05/05/2026","Active","Home Delivery - Approved",,
"AU-R-000232","Marihuana Retailer - License","Lume Cannabis Co.","738 S Main ST, Adrian MI 49221","02/24/2026","Active","Home Delivery - Approved",,
"AU-R-000239","Marihuana Retailer - License","Liv Wellness","2625 Hilton ST, Ferndale MI 48220","05/05/2022","License Void","Home Delivery - Approved","Public Documents Available",
"AU-R-000220","Marihuana Retailer - License","GREENCARE PROVISIONING CENTER","10880 W Jefferson AVE, River Rouge MI 48218","05/04/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000224","Marihuana Retailer - License","Huron View, LLC","3152 Packard ST, Ann Arbor MI 48108","04/30/2025","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000223","Marihuana Retailer - License","Highwire Farms","840 S Main ST, Adrian MI 49221","04/29/2026","Active","Home Delivery - Approved","Public Documents Available",
"AU-R-000221","Marihuana Retailer - License","Kkind","910 S. State ST, Big Rapids MI 49307","03/04/2022","License Void","Home Delivery - Approved",,
"AU-R-000227","Marihuana Retailer - License","Nature's Holiday LLC","3620 S. Huron Rd, Bay City MI 48706","04/24/2023","License Void",,"Public Documents Available",
"AU-R-000226","Marihuana Retailer - License","A New Standard","24906 John R RD, Hazel Park MI 48030","04/23/2026","Active","Home Delivery - Approved","Public Documents Available",
